geocode,Forecast_Year,Pred_R0,Pred_Peak_Week,Pred_Total_Cases_Log,Pred_Total_Cases,Pred_Alpha,Pred_Beta
2101301,2026,4.029898,20.957253,4.1352696,61,0.7518354,1.3296609
2101400,2026,1.8073319,19.820389,6.3984714,599,0.44706878,0.54152966
2101509,2026,1.8061626,7.3393497,4.3449864,76,0.446387,0.5440247
2101608,2026,1.8244802,14.843167,6.493571,659,0.45800585,0.54839784
2101806,2026,2.3668265,19.403942,4.490682,88,0.57969,0.760246
2101905,2026,1.5068061,22.119516,4.7613025,115,0.34010485,0.45806652
2102002,2026,1.62797,20.392414,4.946966,139,0.38584945,0.50167614
2102036,2026,2.4753594,19.256136,5.518057,248,0.5698474,0.7452783
2102101,2026,1.3876841,19.001472,5.0800505,159,0.28375047,0.43092534
2102309,2026,2.942052,19.408655,5.228111,185,0.6523877,0.9054855
2102325,2026,2.4212306,18.476662,6.2176113,500,0.5877709,0.7334963
2102358,2026,2.0296366,20.965113,4.6631994,104,0.5073286,0.6090989
2102556,2026,2.5277927,16.722647,5.3946013,219,0.60778433,0.7663511
2102705,2026,2.1027443,13.3385515,4.6296763,101,0.524454,0.646186
2102804,2026,1.5490537,20.97237,4.3279686,74,0.3545541,0.47208968
2102903,2026,1.8041538,32.971268,4.2575293,69,0.44577062,0.5547327
2103000,2026,1.8145642,21.75096,6.257529,520,0.45659027,0.55149114
2103208,2026,1.596091,21.327732,5.536068,252,0.3872731,0.48244628
2103257,2026,1.5565256,22.317266,4.40694,81,0.36254832,0.47658205
2103307,2026,3.1682987,23.023283,4.746458,114,0.68479156,0.9596846
2103406,2026,1.8912073,20.131374,5.0437264,154,0.47288308,0.57342297
2103505,2026,2.1932356,21.057598,5.069767,158,0.55062497,0.6549201
2103554,2026,1.9349778,10.943956,4.4488015,84,0.4832335,0.58225894
2103604,2026,2.2310216,16.298944,5.121732,166,0.5531316,0.65410125
2103703,2026,1.8967917,11.746488,5.2138186,182,0.4683791,0.56623745
2103752,2026,3.5357718,17.52671,3.9456592,50,0.7171608,1.0605528
2103802,2026,2.6180866,17.834417,4.613958,99,0.61804175,0.7880268
2104008,2026,2.4994612,18.596664,4.1518865,62,0.59991765,0.7500788
2104057,2026,1.8775573,20.314373,4.3909264,79,0.47252154,0.55608845
2104073,2026,1.9890534,19.720734,4.6323338,101,0.48134416,0.57468784
2104099,2026,1.9712703,18.333118,4.866134,128,0.49780655,0.62024504
2104107,2026,2.069909,16.176767,4.975985,143,0.5211451,0.6349092
2104206,2026,2.3194094,10.650786,4.85371,127,0.5735853,0.7197149
2104404,2026,2.5674968,19.72843,4.7772813,117,0.6105173,0.7734936
2104602,2026,3.6759164,21.85244,4.7807736,118,0.72794247,1.2111523
2104651,2026,2.171555,22.049425,4.4348793,83,0.5395192,0.65333223
2104677,2026,2.720738,20.480198,5.807418,331,0.6326289,0.81263375
2104800,2026,1.9121407,18.878525,4.636803,102,0.477103,0.58494955
2105153,2026,2.8389654,15.752563,4.403238,80,0.65143913,0.8717313
2105203,2026,2.255502,21.959337,4.135959,61,0.5566541,0.6766458
2105302,2026,1.6982317,18.745792,6.0949426,442,0.41774273,0.5165026
2105351,2026,2.7021897,16.414927,5.2321563,186,0.6299272,0.81165564
2105401,2026,2.4522934,17.86172,5.345448,208,0.59937197,0.7275508
2105427,2026,2.3877814,19.498962,5.4588532,233,0.578253,0.6985744
2105450,2026,3.456283,20.392319,5.154534,172,0.71065587,1.1403888
2105476,2026,2.3881443,15.331431,4.3515663,76,0.58547455,0.7044446
2105500,2026,2.8174672,16.831085,5.627364,276,0.63568085,0.8485651
2105658,2026,2.3547184,10.772869,4.785979,118,0.5857345,0.7477392
2105922,2026,1.7671424,24.232935,4.036905,55,0.43742752,0.53905946
2105963,2026,4.029897,17.024605,4.543966,93,0.7518353,1.32966
2105989,2026,1.6431178,26.76369,4.0994177,59,0.39146873,0.493239
2106201,2026,2.0489519,24.744045,4.1658382,63,0.51197183,0.61665314
2106326,2026,2.567962,20.357203,4.57657,96,0.61064833,0.76937413
2106607,2026,1.4184479,29.24373,4.449976,84,0.29869005,0.4251065
2106755,2026,4.312283,9.925402,6.10446,446,0.7680847,1.3015234
2107209,2026,2.0977905,16.25701,4.352877,76,0.5233312,0.6714003
2107357,2026,1.7792157,22.391157,4.982367,144,0.4380044,0.56070507
2107506,2026,1.5571618,27.321472,5.1963243,179,0.36905643,0.47607946
2107704,2026,2.33476,19.694286,5.200085,180,0.56949306,0.6967354
2107803,2026,2.1675158,20.553848,4.905278,134,0.5418929,0.64715976
2107902,2026,1.8551853,17.640055,4.6270437,101,0.4657554,0.55610716
2108009,2026,2.5947077,19.941296,5.9846935,396,0.61534816,0.77800274
2108207,2026,1.7437904,18.576357,5.190606,178,0.4292024,0.5314756
2108405,2026,1.4962543,14.978909,4.3411016,75,0.33175483,0.46198335
2108504,2026,2.8735409,14.711802,4.3097467,73,0.65528655,0.86027294
2108603,2026,1.7564068,14.068139,5.744978,311,0.4116978,0.5147755
2108702,2026,1.9372578,18.180458,4.7220583,111,0.48797303,0.6227498
2109007,2026,1.8075707,19.133854,4.4748745,86,0.4516276,0.5419915
2109106,2026,1.7913119,18.067856,4.8994517,133,0.44138032,0.5407792
2109270,2026,2.3221278,14.929693,4.751851,114,0.49480715,0.65918624
2109403,2026,4.07595,17.4624,5.6257634,276,0.75463885,1.3247192
2109452,2026,3.0767372,17.49071,4.863384,128,0.6749705,0.92286414
2109502,2026,1.4713936,20.473063,4.420048,82,0.3216919,0.45238492
2109601,2026,2.844868,17.188578,5.177562,176,0.6531919,0.8674025
2109809,2026,2.0061882,17.471622,4.8582015,127,0.5055282,0.6091108
2109908,2026,1.676143,18.31581,5.1131554,165,0.40527058,0.5188145
2110005,2026,1.7195286,18.468273,5.212447,182,0.4243449,0.5217385
2110039,2026,2.8061814,14.39018,4.6224866,100,0.63740116,0.82655036
2110203,2026,4.3329306,13.96609,4.471855,86,0.7691893,1.2996683
2110708,2026,2.6256514,20.9394,4.1191325,60,0.6191417,0.7881584
2110807,2026,2.3615558,16.364855,4.1414504,61,0.5765598,0.7088131
2110856,2026,1.9908462,17.99395,4.56174,94,0.48773882,0.5810607
2110906,2026,1.5675389,34.999615,4.017569,54,0.3621346,0.50664586
2111052,2026,2.1027367,19.300385,3.9621217,51,0.5244521,0.69379276
2111102,2026,1.8944094,21.114752,5.6373844,279,0.47685543,0.60608816
2111201,2026,1.5281248,23.688383,5.8193645,335,0.3539481,0.4722535
2111250,2026,2.6546388,18.15957,4.1466184,62,0.62329966,0.798892
2111300,2026,1.4022353,24.894304,7.843645,2548,0.29130164,0.42530325
2111508,2026,3.2068744,18.115005,5.4045734,221,0.69200677,0.9755943
2111532,2026,2.9254293,23.404057,5.667113,288,0.65816283,0.8957343
2111573,2026,1.8675797,15.549638,5.2591043,191,0.4663816,0.56042105
2111607,2026,2.03313,20.521326,5.024473,151,0.49765489,0.5917266
2111631,2026,3.1232715,15.64265,5.193672,179,0.6798105,0.9511988
2111748,2026,4.3101034,21.037659,4.2886276,71,0.7679674,1.301738
2111805,2026,1.7918805,18.945614,4.8182464,122,0.43658528,0.538782
2111904,2026,4.2256913,24.224857,4.9782047,144,0.763332,1.2698814
2111953,2026,2.7389858,19.71774,4.504324,89,0.6348975,0.82259613
2112001,2026,1.8819305,18.48796,4.925138,136,0.47330078,0.5877908
2112209,2026,1.7813412,21.834648,6.136327,461,0.43518615,0.5320578
2112233,2026,1.6278486,17.079208,4.0521703,56,0.39085957,0.4923424
2112308,2026,2.150475,19.056812,4.6300516,101,0.533648,0.6379298
2112407,2026,1.8540417,23.65402,4.6124415,99,0.44408625,0.54242265
2112456,2026,1.7640136,18.019398,4.7764297,117,0.4333269,0.51889026
2112506,2026,1.5847441,19.6155,5.4883704,240,0.3758215,0.47411108
2112605,2026,2.5535226,19.501345,5.477221,238,0.60838604,0.76774025
2112704,2026,2.3039901,15.667577,5.385414,217,0.56444526,0.6843059
2112852,2026,2.4078758,16.223614,5.0030913,147,0.5902128,0.71862584
2112902,2026,2.0379996,20.468725,3.966711,51,0.5093502,0.61287135
2113009,2026,1.5795738,18.32314,4.6650805,105,0.3716204,0.4688578
2114007,2026,2.5492163,16.586676,5.5019913,244,0.6127499,0.7646752
2200053,2026,3.5258389,19.81161,4.3919096,79,0.71762615,1.1101428
2200202,2026,2.0002997,20.188528,4.835167,124,0.46824148,0.5836539
2200251,2026,2.016463,32.1984,4.753185,114,0.5041115,0.6653273
2200301,2026,2.2533417,24.425013,4.628035,101,0.56066954,0.70586056
2200400,2026,1.5510021,27.738903,4.13381,61,0.3553356,0.4712211
2200459,2026,1.8755765,22.282745,4.7484055,114,0.47164637,0.5689427
2200509,2026,1.9040992,25.640106,4.789104,119,0.4830893,0.58211404
2200608,2026,2.1026137,24.191242,5.18953,178,0.52908254,0.6302484
2200806,2026,2.3660069,20.463247,4.963566,142,0.5802573,0.724414
2201002,2026,4.049057,27.031033,4.6417065,102,0.75300974,1.3275621
2201101,2026,2.670183,14.97732,4.205279,66,0.6299688,0.78402424
2201150,2026,1.7311937,26.631918,4.5888166,97,0.4224191,0.5684524
2201176,2026,1.6735694,23.826473,4.0399094,55,0.402538,0.5021773
2201200,2026,2.0695968,21.987505,5.77975,322,0.5201191,0.63225204
2201309,2026,1.845337,11.892968,4.2520714,69,0.45813712,0.57852775
2201507,2026,2.717561,26.699135,4.418523,81,0.6320207,0.8648895
2201606,2026,1.9502336,15.427562,4.918581,135,0.486632,0.58630204
2201705,2026,1.9057142,23.45266,4.104546,59,0.47530034,0.57172966
2201739,2026,2.022617,26.220745,3.9674134,51,0.5056193,0.6418662
2201903,2026,1.812341,22.801128,5.598758,269,0.45443034,0.55581385
2201929,2026,2.2526555,34.7969,4.223914,67,0.556094,0.6756881
2202000,2026,2.051882,24.323696,4.555816,94,0.48692554,0.6247016
2202026,2026,1.5510995,27.013296,4.3819747,78,0.35793975,0.47401732
2202083,2026,2.1979952,22.873283,4.6749573,106,0.5450574,0.6593028
2202091,2026,4.137709,20.800224,4.476029,86,0.7583001,1.3183191
2202109,2026,3.5867631,21.045664,4.66168,104,0.72525346,1.0688715
2202133,2026,2.2145765,18.374613,4.649435,103,0.5484629,0.6642598
2202208,2026,1.6082178,22.349789,5.4009633,220,0.37397635,0.5043618
2202307,2026,2.6260185,24.585356,5.1194243,166,0.61821574,0.78642523
2202406,2026,1.7667892,23.87187,4.50542,89,0.43676016,0.5220977
2202604,2026,1.7726783,26.221651,4.7643003,116,0.441352,0.5374985
2202703,2026,3.1255047,23.759974,5.4133058,223,0.6800401,0.9390662
2202711,2026,1.831739,28.041454,4.5923786,97,0.4581588,0.54815984
2202729,2026,1.8299487,34.999603,4.801028,120,0.45358145,0.54888916
2202737,2026,4.3133936,26.690353,4.216023,66,0.7681436,1.3014302
2202901,2026,2.836239,22.806383,4.8398027,125,0.6514003,0.8413837
2203107,2026,2.682411,20.295492,5.055735,155,0.6276125,0.79198474
2203206,2026,1.9714068,17.59073,4.8729362,129,0.49801794,0.6250746
2203230,2026,2.1018484,17.181791,5.8913536,360,0.5242515,0.63044727
2203255,2026,1.5897435,12.235585,4.6235194,100,0.37104335,0.4826751
2203305,2026,2.582013,23.784945,4.4788876,87,0.61270714,0.83544344
2203453,2026,2.535287,24.251183,4.785411,118,0.6055706,0.79178053
2203503,2026,3.4831944,31.338318,4.307454,73,0.7128929,1.0551939
2203701,2026,1.7622074,20.443346,5.472105,236,0.43487886,0.5276357
2203909,2026,1.734913,23.408127,5.034749,152,0.4301829,0.53235096
2204303,2026,1.9174912,23.554283,4.8316975,124,0.48337403,0.5707167
2204352,2026,1.5527527,20.229073,4.5586395,94,0.35967845,0.46210808
2204402,2026,2.316043,24.239677,5.115962,165,0.5727899,0.6948055
2204501,2026,2.0324264,17.884874,4.717967,110,0.5124776,0.6159042
2204709,2026,3.3325667,21.084848,6.005194,404,0.7001392,0.9767492
2204808,2026,2.8050148,22.344795,4.383414,79,0.6468654,0.8404097
2204907,2026,2.2924004,25.09927,4.1353207,61,0.5637891,0.68996197
2205003,2026,3.3677902,23.163324,4.7231464,111,0.70305645,1.0171654
2205102,2026,4.0299063,27.215992,4.1561775,62,0.7518372,1.3296698
2205151,2026,3.256335,21.79996,4.378869,78,0.6968667,0.9734769
2205201,2026,2.7037885,26.65392,5.6797943,291,0.63071316,0.8140794
2205409,2026,2.2005575,24.98202,4.2278457,67,0.5455871,0.6616511
2205508,2026,1.9099163,21.989958,5.3764114,215,0.4775487,0.5705868
2205524,2026,1.4315171,25.994343,4.344224,76,0.3015445,0.47148666
2205532,2026,2.0992641,25.957691,4.366243,77,0.52559805,0.6221381
2205573,2026,2.1170566,17.038574,4.3906417,79,0.5318861,0.6321054
2205706,2026,2.087929,23.3619,5.0973473,162,0.52928454,0.63472646
2205953,2026,2.459124,18.875338,4.549585,93,0.59335697,0.74172217
2206050,2026,2.8846118,26.855982,5.384097,216,0.6533264,0.91645753
2206100,2026,2.7548392,15.385199,5.141512,169,0.64239764,0.84630954
2206209,2026,1.6942614,18.694988,4.5376067,92,0.41740805,0.5177412
2206357,2026,1.6145371,22.448643,4.6990905,108,0.3806991,0.49319103
2206407,2026,2.0014722,24.629658,4.360134,77,0.50728357,0.6054062
2206506,2026,3.4961107,22.58965,4.9849763,145,0.713953,1.1534191
2206605,2026,1.3369917,33.252815,4.8455586,126,0.25217557,0.40254456
2206654,2026,2.0994864,23.114134,4.154477,62,0.52931523,0.65847784
2206704,2026,1.6582779,21.80781,4.246338,68,0.3970302,0.4985084
2206720,2026,2.0496857,20.250237,4.3945827,80,0.512147,0.61971354
2206803,2026,2.1692579,26.89585,4.1302958,61,0.53903186,0.65761846
2206902,2026,1.8063052,26.294659,4.759313,115,0.4464312,0.5867352
2206951,2026,2.8619432,20.72574,4.9431143,139,0.650581,0.91475767
2207009,2026,1.6742738,24.15287,5.3834004,216,0.41107014,0.5141749
2207405,2026,1.7604929,22.78345,4.183037,64,0.43202987,0.56914496
2207603,2026,2.9201403,17.428658,4.7142587,110,0.65754426,0.875895
2207702,2026,1.6836541,27.591171,6.911216,1002,0.4133946,0.5174448
2207777,2026,3.420321,20.662317,5.2556567,190,0.70761514,1.0477029
2207801,2026,3.4033124,21.083061,5.6632657,287,0.70837224,1.0375531
2207900,2026,1.5838791,22.099226,4.8862453,131,0.37455872,0.47881913
2208007,2026,1.7242223,26.495445,6.34403,568,0.42207932,0.5263318
2208106,2026,2.1807244,21.299868,4.744091,113,0.54341584,0.64890015
2208205,2026,1.6152581,13.104465,4.6253643,101,0.38581476,0.5272069
2208304,2026,1.8864399,22.248463,5.2250123,184,0.4785393,0.5628153
2208403,2026,1.6897652,22.807428,5.6836214,293,0.41310284,0.5173054
2208700,2026,2.808006,19.946781,5.219904,183,0.64398867,0.8456338
2208908,2026,2.3549752,15.587013,4.560095,94,0.55999863,0.69237655
2209203,2026,3.524913,18.874617,4.709192,109,0.7162888,1.087358
2209302,2026,3.2470162,15.318757,4.262712,70,0.69294465,0.9865536
2209377,2026,3.396635,18.368025,4.4044757,80,0.70557654,1.0231369
2209609,2026,2.2096763,28.995445,4.590146,97,0.55099726,0.6610248
2209906,2026,2.3257134,22.175978,3.9748244,52,0.57003546,0.7178015
2210003,2026,2.7517395,22.452583,5.500467,243,0.64053845,0.843954
2210052,2026,1.5538356,29.727842,5.229954,185,0.35651276,0.46607572
2210201,2026,3.7828896,26.752113,4.828445,124,0.73563397,1.1364105
2210409,2026,1.7960773,30.530159,4.3636355,77,0.44391173,0.5606351
2210508,2026,2.0366776,19.438707,5.7549777,314,0.49818367,0.6381604
2210607,2026,1.681211,21.08354,5.468692,236,0.4019732,0.5142925
2210706,2026,2.7438004,22.317156,5.140273,169,0.6348371,0.85606396
2210805,2026,2.1033132,23.237736,5.2884827,197,0.52998763,0.6330409
2210904,2026,2.482982,23.748184,4.111402,60,0.59726304,0.74520004
2210979,2026,2.3790407,18.306467,4.699711,108,0.5828556,0.7078046
2211001,2026,1.4827044,24.224316,8.702403,6016,0.33187762,0.4489432
2211100,2026,2.39204,23.780424,5.9722743,391,0.5851117,0.7783558
2211209,2026,1.6524612,23.696909,4.5887866,97,0.39252427,0.49936438
2211308,2026,1.8696666,23.631607,4.934984,138,0.47091708,0.57391167
2211407,2026,2.34973,15.932718,5.303822,200,0.57442915,0.7047977
2300101,2026,2.253896,19.426874,4.93228,137,0.56274253,0.68174857
2300150,2026,2.2557259,19.972921,5.2940526,198,0.54628783,0.6753114
2300200,2026,1.850729,24.198929,5.325341,204,0.4721293,0.562297
2300309,2026,1.7721591,19.677494,5.632049,278,0.43953902,0.5248435
2300408,2026,1.8816133,22.726309,5.3668194,213,0.46845445,0.5652374
2300507,2026,1.5787386,28.2965,5.505901,245,0.37057275,0.48440906
2300606,2026,2.115963,24.805586,5.7889633,325,0.5274232,0.6346895
2300705,2026,2.046398,14.167632,5.769321,319,0.51703364,0.617068
2300754,2026,1.6695234,21.773054,4.8776774,130,0.40456226,0.50734305
2300903,2026,1.5611653,20.367714,5.241506,187,0.3552622,0.47736758
2301000,2026,1.6427108,23.270344,5.9707065,390,0.3953793,0.5049623
2301109,2026,1.526025,25.378475,6.266797,525,0.35155678,0.46944058
2301208,2026,1.5381293,23.827026,5.4886026,240,0.357209,0.4767763
2301257,2026,2.1886928,23.450771,5.1843224,177,0.5478331,0.66573024
2301307,2026,2.095303,22.131285,5.103677,163,0.5263024,0.6358458
2301406,2026,1.534147,21.0851,5.730964,307,0.35621426,0.47033066
2301505,2026,1.5214131,19.462275,5.8061385,331,0.3469665,0.46827018
2301604,2026,1.8704333,21.34016,5.4392595,229,0.48455638,0.55586654
2301802,2026,1.5005594,12.763053,5.2844815,196,0.3336721,0.45074624
2301851,2026,1.4832494,27.65609,4.8316584,124,0.3312156,0.45367622
2301901,2026,1.5612911,22.380672,6.206334,494,0.36671734,0.48174614
2301950,2026,1.9384964,22.5752,5.387847,217,0.48620242,0.5857922
2302008,2026,1.6977077,23.062176,5.428984,226,0.4131187,0.50870144
2302057,2026,1.9372486,22.884628,5.715123,302,0.48360056,0.57647574
2302107,2026,1.6242851,20.565353,5.9503856,382,0.40724665,0.48592433
2302206,2026,1.6661384,25.746962,5.838552,342,0.4014629,0.5059627
2302305,2026,1.5916629,23.461037,5.7416315,310,0.37964422,0.4814052
2302404,2026,1.7577786,22.951843,5.862624,350,0.434812,0.52622914
2302503,2026,1.5726365,22.649677,7.0930185,1202,0.37027004,0.48721236
2302602,2026,1.5794767,25.63317,5.9918523,399,0.36671373,0.48792523
2302701,2026,1.632181,21.911758,5.709806,300,0.3906713,0.5074863
2302800,2026,1.6224856,22.095951,6.272557,528,0.38757378,0.49674222
2302909,2026,1.7293789,21.628784,5.612865,272,0.43317163,0.51428163
2303006,2026,1.7236595,26.859913,5.604411,270,0.41664723,0.5256723
2303105,2026,1.8858745,26.519373,4.9765716,143,0.47591084,0.57716316
2303204,2026,1.7903383,20.481455,4.871678,129,0.44174954,0.5530025
2303303,2026,1.5216408,34.99963,4.2677097,70,0.34289953,0.4584313
2303402,2026,2.0052621,21.333063,4.658292,104,0.4979322,0.5813644
2303501,2026,1.6500814,22.774212,6.0048447,404,0.40029013,0.51071846
2303600,2026,1.8621852,18.299673,5.4409046,229,0.46991038,0.56105095
2303659,2026,2.130135,21.566652,5.29586,198,0.52881944,0.6229024
2303709,2026,1.5113549,22.041294,7.6004305,1998,0.34269115,0.46559745
2303808,2026,1.9033444,24.701645,5.130774,168,0.47809696,0.59034073
2303907,2026,2.0957506,24.610695,4.9198384,135,0.531478,0.6324924
2303931,2026,1.6867478,26.77828,5.153778,172,0.41205204,0.5288408
2303956,2026,1.7334096,20.541456,5.6325045,278,0.42553067,0.5327577
2304004,2026,1.6742928,19.559414,5.909947,367,0.4066991,0.50528026
2304103,2026,1.4889278,25.316093,6.1600313,472,0.33272162,0.44742906
2304202,2026,1.553083,22.563702,6.678735,794,0.35487688,0.46883997
2304236,2026,1.8782091,22.989714,5.6843305,293,0.4749135,0.5616547
2304251,2026,1.6885421,24.146252,5.7090306,300,0.41194168,0.509862
2304277,2026,1.3088716,23.96538,5.2600927,191,0.23611711,0.41981605
2304285,2026,1.6223525,23.585382,5.506487,245,0.38399208,0.48810238
2304301,2026,1.8561933,22.572613,5.6346736,278,0.4668576,0.5561248
2304350,2026,1.6039346,23.14144,5.7616076,316,0.38352215,0.48128468
2304400,2026,1.4947864,24.701908,10.279256,29121,0.33790487,0.4447768
2304459,2026,1.5841175,25.401505,5.0966377,162,0.37491405,0.48177916
2304509,2026,2.004339,26.576244,4.840748,125,0.50445426,0.615614
2304608,2026,1.8864586,23.186893,4.850389,126,0.4765608,0.5736662
2304657,2026,2.3635454,25.734161,5.3016615,199,0.57976675,0.7340979
2304707,2026,1.5732598,22.088276,5.546813,255,0.3702578,0.4747094
2304806,2026,2.305276,24.826082,4.832148,124,0.5736729,0.6970052
2304905,2026,1.7052777,20.768042,5.520763,248,0.4183539,0.51760936
2304954,2026,2.083869,18.782299,4.9708624,143,0.52921355,0.639869
2305001,2026,1.5434206,20.86221,5.1062975,164,0.35681197,0.46827006
2305100,2026,1.6852713,20.77485,4.4192824,82,0.42478448,0.5113791
2305209,2026,2.1988008,20.460003,6.3354154,563,0.5447919,0.66263217
2305233,2026,1.6316503,22.467949,6.3266125,558,0.39029488,0.49498248
2305266,2026,1.8492162,21.829006,4.9351773,138,0.46848342,0.55504835
2305332,2026,1.6250303,26.920998,5.3619146,212,0.37250248,0.4937545
2305357,2026,1.6627151,24.049131,5.7754655,321,0.40036115,0.50967324
2305407,2026,1.5689341,22.872,6.662693,781,0.3650031,0.47094613
2305506,2026,1.6362618,27.08569,6.2408576,512,0.40056202,0.4955219
2305605,2026,1.6433005,24.233948,5.281752,195,0.38997075,0.51304585
2305654,2026,1.7564352,15.103038,5.665398,287,0.41485554,0.53125906
2305704,2026,2.0875976,25.823347,4.8097177,121,0.5231721,0.625027
2305803,2026,1.9215581,20.610392,6.2775917,531,0.48764887,0.5921823
2305902,2026,2.0406935,27.89043,5.056414,156,0.5150284,0.6094036
2306009,2026,1.565066,19.252642,5.7246532,305,0.36930302,0.4754632
2306108,2026,1.7529421,25.595922,5.954013,384,0.43951243,0.53280044
