geocode,graph_emb_0,graph_emb_1,graph_emb_2,graph_emb_3,graph_emb_4,graph_emb_5,graph_emb_6,graph_emb_7,graph_emb_8,graph_emb_9,graph_emb_10,graph_emb_11,graph_emb_12,graph_emb_13,graph_emb_14,graph_emb_15
2205706,0.009277311084637082,0.0046459168849939765,0.0040809929330459516,-0.00745914498145639,-0.0028988505831113545,0.0028840078622362148,-0.008624899281321858,-0.0004349515994018823,-0.011367036148902785,1.3955677773322039e-15,-9.468807813603387e-16,-1.792855616467073e-15,-2.464188773971583e-15,-2.5516269452247447e-15,-5.313548414094245e-15,-4.945460390389514e-15
2205805,0.034925720901355026,-0.018490443470252985,0.0001374628277599929,-0.012901093061698034,-0.007315707698766436,0.026825215646262304,-0.03290312577020013,-0.03099633037717361,0.02992002910870805,3.2766871767704888e-15,3.9312424987972207e-16,1.3319087293554456e-15,7.566231293845113e-15,3.850185597238853e-15,1.100123215520333e-15,-3.909050793863228e-15
2205904,-0.0007603584652983493,-0.002882274970699405,0.0026962612602628062,0.001584143455121065,0.0007238169927498115,0.0035839070826466303,0.002268467993081617,-0.002850684933052881,0.0016761526995108962,1.8208982441161867e-15,-9.135266485987633e-14,3.990992275668278e-14,0.12807967527883724,-3.797061705538616e-13,0.0236092058431964,4.281068472971189e-14
2205953,-0.0007603584652983277,-0.0028822749707666778,0.0026962612602629255,0.0015841434551210065,0.0007238169927542237,0.0035839070826468927,0.0022684679930815277,-0.0028506849330383805,0.0016761526995181409,5.0033813685965125e-15,2.2558399522045862e-14,-1.359336481101412e-14,-0.033264230734288046,1.5751193133680924e-13,-0.08120096722576584,-1.8336015505232192e-13
2206001,-0.0007603584652983599,-0.002882274970760923,0.002696261260262936,0.001584143455120987,0.0007238169927523086,0.003583907082647037,0.0022684679930815377,-0.0028506849330617607,0.0016761526995106614,1.9485941707945466e-15,1.0953011039555036e-14,3.333995418957108e-16,-0.01353801079337488,4.088702052006462e-14,-0.004083538401977729,-6.695482577974702e-15
2206050,-0.000760358465298322,-0.002882274970762656,0.002696261260262892,0.0015841434551209853,0.0007238169927520223,0.0035839070826468493,0.002268467993081659,-0.002850684933061098,0.001676152699512236,-1.5971106628545294e-15,1.1434558399294657e-14,7.378059267945526e-16,-0.013933460365574786,6.52371372364679e-14,-0.03506923462695822,-8.122744304244931e-14
2206100,0.03492572090135494,-0.01849044347025301,0.0001374628277600129,-0.012901093061698019,-0.007315707698766453,0.02682521564626227,-0.03290312577020027,-0.030996330377173607,0.029920029108708016,3.3148570486601013e-15,3.442115655297978e-16,1.370582494311171e-15,7.528627108373785e-15,3.848155355212752e-15,1.1530522397514454e-15,-3.922061219933054e-15
2206209,0.03492572090135484,-0.018490443470252915,0.00013746282776015153,-0.012901093061697972,-0.007315707698766446,0.026825215646262168,-0.032903125770200936,-0.030996330377173524,0.029920029108707624,4.028945480661374e-15,-2.4056588768480874e-16,1.7548905188940623e-15,7.352978749384793e-15,4.016583144616161e-15,1.5890332741860566e-15,-3.679309193547775e-15
2206308,-0.0007603584652983254,-0.0028822749707642223,0.002696261260262892,0.0015841434551209749,0.000723816992752788,0.0035839070826468034,0.002268467993081755,-0.0028506849330566545,0.0016761526995109173,-3.0200102359267263e-16,2.3256701960662003e-14,-1.894027196008008e-14,-0.03555459736632219,5.4313981156606485e-14,0.06415082162770616,1.4945860166844076e-13
2206357,-0.0007603584652983515,-0.0028822749707651425,0.0026962612602628917,0.0015841434551209653,0.0007238169927534053,0.003583907082646749,0.002268467993081763,-0.0028506849330526595,0.0016761526995124106,-4.277616278257629e-15,3.180704261625867e-14,-3.798753739107833e-14,-0.05272312810518205,4.9132026423027105e-14,0.1386886361439694,3.1957194107648434e-13
2206407,0.001015242019939242,-0.006768506976427564,-0.0026385488878647397,-0.0005330731624871628,0.008631193705633826,-0.0040542453724600365,-0.0026529305536839923,0.0050902646990120485,0.002992187367116778,3.90133647438627e-15,1.2705877000341654e-15,5.683135891092115e-16,3.4143845142462537e-15,1.6690161604322999e-15,6.446701057707884e-16,1.3962957020558106e-15
2206506,-0.0007603584652983304,-0.0028822749707662965,0.002696261260262903,0.0015841434551209647,0.00072381699275339,0.0035839070826468866,0.002268467993081627,-0.002850684933052504,0.0016761526995115227,8.026927369883407e-16,1.9230957959501643e-14,-6.319725039611794e-15,-0.02564298122979959,1.098712007406436e-13,-0.04816204447925293,-1.082187168136006e-13
2206605,-0.0007603584652983485,-0.0028822749707018065,0.002696261260262814,0.0015841434551210573,0.0007238169927498699,0.0035839070826466186,0.0022684679930816214,-0.0028506849330533737,0.0016761526995109266,1.726563880083383e-15,-8.776569229311603e-14,3.871649269156709e-14,0.12279470545226284,-3.6355626667772534e-13,0.02196119585749727,3.951494873683352e-14
2206654,-0.0007603584652983485,-0.0028822749707017995,0.0026962612602628136,0.0015841434551210581,0.0007238169927498699,0.0035839070826466186,0.00226846799308162,-0.0028506849330533837,0.0016761526995109246,1.7265757909196287e-15,-8.778438844303283e-14,3.871700254005133e-14,0.12279470545226284,-3.635416966505874e-13,0.021961195857497267,3.950670880032263e-14
2206670,0.034925720901354956,-0.018490443470252985,0.0001374628277600024,-0.01290109306169803,-0.007315707698766443,0.026825215646262272,-0.03290312577020017,-0.030996330377173642,0.029920029108707957,3.2942483925186622e-15,3.7408202310287283e-16,1.3486695036773015e-15,7.556171209605561e-15,3.867544061537589e-15,1.1147972671777651e-15,-3.916090917009058e-15
2206704,-0.0007603584652983638,-0.0028822749707616453,0.0026962612602629025,0.0015841434551209991,0.0007238169927524593,0.0035839070826467353,0.0022684679930817502,-0.002850684933060179,0.001676152699510296,1.584907479099796e-15,1.2636111323101238e-14,-2.64359347867119e-15,-0.016602906239024533,4.683341581049848e-14,4.891329660263442e-05,2.4100422474749627e-15
2206720,-0.0007603584652983463,-0.0028822749707647956,0.0026962612602628873,0.001584143455120987,0.0007238169927529604,0.003583907082647036,0.0022684679930816036,-0.002850684933054712,0.0016761526995116023,-2.156921000066003e-15,2.8250117964120142e-14,-2.8249198190504253e-14,-0.04467920495729638,5.232266719261919e-14,0.10288130623612791,2.3780338302010067e-13
2206902,-0.0007603584652983386,-0.0028822749707670724,0.002696261260262909,0.0015841434551209556,0.000723816992753712,0.0035839070826468077,0.0022684679930817346,-0.002850684933053893,0.0016761526995077507,8.621615074559239e-16,2.0281424698550634e-14,-7.119960534999145e-15,-0.027836688408830048,1.0225022940578076e-13,-0.029427828463340938,-6.300189395560785e-14
2207009,-0.0007603584652983588,-0.002882274970761666,0.0026962612602629012,0.0015841434551209935,0.0007238169927524564,0.0035839070826467374,0.0022684679930817554,-0.0028506849330602177,0.0016761526995102871,1.6653613166439785e-15,1.2705283250373048e-14,-2.6197946173460975e-15,-0.016658129994094453,4.6982246729691357e-14,4.919041797796088e-05,2.4139840752485167e-15
2207108,-0.00076035846529835,-0.0028822749707694295,0.002696261260262915,0.0015841434551209564,0.000723816992754039,0.003583907082647036,0.00226846799308165,-0.0028506849330520037,0.0016761526995028918,-2.363680320205581e-15,2.180638134115033e-14,-6.122178613132685e-15,-0.03137419286960397,1.1506014284239935e-13,-0.03203307939267453,-6.60089890044073e-14
2207207,-0.0007603584652983268,-0.002882274970766648,0.002696261260262915,0.0015841434551209772,0.0007238169927539618,0.0035839070826468766,0.002268467993081557,-0.002850684933042711,0.0016761526995161889,3.7301144427179e-15,2.153010990990016e-14,-1.1330917586237548e-14,-0.030959449812814135,1.4349524014412776e-13,-0.07167200934425239,-1.6180364182248453e-13
2207306,-0.0007603584652983468,-0.0028822749707561805,0.0026962612602628904,0.001584143455120983,0.0007238169927518081,0.0035839070826468433,0.0022684679930816422,-0.0028506849330621918,0.0016761526995112434,1.4597681980204815e-15,1.611751538929599e-15,4.941118058458591e-15,-0.000652818053824705,9.112006382404125e-15,-0.010855166210225578,-2.4634599448623086e-14
2207355,0.007323608768779476,-0.0015274343694943067,-0.010636644953546605,-0.009884239992724185,0.017321079299005154,-0.008397874629685938,-0.005972049462251161,0.01778816607054597,-0.0050157864583014146,8.386081054663403e-15,2.7209015020461555e-15,6.902159290413957e-17,2.0748214531287188e-15,7.97811677122714e-16,5.965828806848593e-16,4.099336537100104e-15
2207405,-0.000760358465298349,-0.0028822749707021686,0.0026962612602628106,0.0015841434551210436,0.0007238169927498553,0.0035839070826466112,0.002268467993081623,-0.002850684933053484,0.0016761526995109472,1.743044373983332e-15,-8.71183918429532e-14,3.864925141205253e-14,0.12207804419105796,-3.613696916270394e-13,0.021731171888972185,3.909091490083802e-14
2207504,-0.0007603584652983495,-0.0028822749707637066,0.002696261260262902,0.001584143455120999,0.0007238169927527123,0.00358390708264669,0.0022684679930818226,-0.002850684933057834,0.001676152699510428,6.940842997888599e-16,1.9794987057203856e-14,-1.2807627274509011e-14,-0.02916592361242506,5.5145583664492797e-14,0.03792717494905084,8.952200580032995e-14
2207553,-0.0007603584652983282,-0.0028822749707625027,0.0026962612602628977,0.0015841434551209857,0.0007238169927519351,0.0035839070826468567,0.0022684679930816834,-0.0028506849330618856,0.0016761526995122556,-1.8900782551596706e-15,1.0906987541119792e-14,1.2380483941189368e-15,-0.013423522550340372,6.216886796268188e-14,-0.032964708337605196,-7.655756744511973e-14
2207702,0.00010760226736570036,0.00033669450833161054,-0.002445443614243329,0.0014914742163217665,-0.0015045945126455549,-0.00014097861219389136,0.0025867990408609863,-0.0014749059219958279,0.002483417931268021,-5.026380841556351e-16,-1.8037928763002034e-16,-1.4874593094273058e-17,-2.3343383178038726e-16,-1.1228440639553948e-16,-6.042950097904913e-17,-3.2984638932739415e-16
2207751,-0.0007603584652983449,-0.0028822749707675837,0.002696261260262909,0.001584143455120972,0.0007238169927537213,0.0035839070826467886,0.00226846799308177,-0.0028506849330537046,0.001676152699506152,-2.5503232917173944e-16,2.0321822865765477e-14,-6.553990590827381e-15,-0.028533418964913567,1.0262093935815075e-13,-0.027106436049750753,-5.6698831378305836e-14
2207777,-0.0007603584652983253,-0.002882274970762504,0.002696261260262892,0.0015841434551209879,0.0007238169927520725,0.0035839070826468424,0.00226846799308166,-0.002850684933060894,0.0016761526995121784,-1.293573643586233e-15,1.126521170746535e-14,7.30484563703887e-16,-0.013749002067147425,6.41455432461314e-14,-0.034281190140063436,-7.923455190410331e-14
2207793,-0.0007603584652983463,-0.0028822749707647947,0.002696261260262886,0.0015841434551209866,0.0007238169927529566,0.0035839070826470323,0.002268467993081601,-0.0028506849330547143,0.001676152699511604,-2.1421483067113823e-15,2.8238799708148472e-14,-2.8228956636624267e-14,-0.04467920495729638,5.229600924762279e-14,0.10288130623612791,2.3775871389059426e-13
2207801,-0.0007603584652983202,-0.002882274970762868,0.0026962612602628804,0.0015841434551209892,0.0007238169927520054,0.0035839070826468276,0.0022684679930816696,-0.00285068493306144,0.0016761526995123528,-1.948057390723276e-15,1.128780898970416e-14,9.023194155269365e-16,-0.014169910399750654,6.668780971946638e-14,-0.03609772394971261,-8.363393818449814e-14
2207850,-0.0007603584652983479,-0.002882274970701827,0.0026962612602628106,0.0015841434551210395,0.0007238169927498339,0.003583907082646624,0.0022684679930816175,-0.0028506849330534284,0.0016761526995109671,1.7208843408595987e-15,-8.772004587231227e-14,3.874693895656664e-14,0.12289580633903333,-3.639045437026279e-13,0.021990398593809714,3.9612526932357216e-14
2207900,0.009277311084637122,0.004645916884994034,0.0040809929330459455,-0.007459144981456424,-0.0028988505831110067,0.002884007862236215,-0.008624899281321898,-0.0004349515994040132,-0.011367036148908173,2.658137209512125e-16,-1.3995715371309145e-16,-3.7898292253400066e-16,-2.0661836156074558e-15,-8.321988796422881e-16,1.3191617662967288e-15,1.4863988339139098e-15
2207959,-0.0007603584652983327,-0.0028822749707588502,0.002696261260262876,0.001584143455120981,0.0007238169927517797,0.0035839070826468498,0.0022684679930816483,-0.0028506849330622035,0.0016761526995118811,-2.4908154514207445e-16,5.249661384959706e-15,3.7716908986177045e-15,-0.005446920913341875,3.2443823104515056e-14,-0.02383435795568046,-5.53464665847911e-14
2208007,-0.011106694468033897,0.006189300549913636,-0.009034104191633556,0.014493447210583755,-0.008405476600412682,0.009216805109186335,0.017786032654300357,-0.008495210120111474,0.00543971785260618,-3.0466529105700547e-15,-7.573933745420387e-16,-5.427648623434745e-16,-3.1218285033750577e-15,-1.3500738751869298e-15,-5.456182846771073e-16,-1.4359549506339613e-15
2208106,-0.0007603584652983282,-0.0028822749707663607,0.002696261260262905,0.0015841434551209746,0.0007238169927533967,0.0035839070826468662,0.0022684679930816223,-0.002850684933052956,0.0016761526995110996,6.963330490945656e-16,1.9208194298454922e-14,-6.138930577392102e-15,-0.025606950942547904,1.0833580259430624e-13,-0.04622193107668123,-1.0366029725074803e-13
2208205,-0.000760358465298326,-0.0028822749707661495,0.0026962612602629004,0.0015841434551209727,0.0007238169927533517,0.0035839070826468693,0.002268467993081615,-0.0028506849330521256,0.001676152699511957,9.342483004763332e-16,1.9075372050065155e-14,-6.3618512861026165e-15,-0.025508992227347236,1.1054573073572636e-13,-0.049559502114586845,-1.1155864933903481e-13
2208304,0.009277311084637096,0.004645916884994001,0.004080992933045946,-0.007459144981456405,-0.0028988505831113263,0.002884007862236216,-0.008624899281321867,-0.00043495159940211593,-0.01136703614890349,1.399921140186312e-15,-6.151192426988502e-16,-1.6287339026531274e-15,-2.450646480720982e-15,-2.3354731948407936e-15,-4.4638956377104636e-15,-4.1320478882850505e-15
2208403,0.009277311084637103,0.004645916884994044,0.004080992933045944,-0.007459144981456415,-0.0028988505831110457,0.002884007862236216,-0.008624899281321858,-0.00043495159940402516,-0.01136703614890826,1.2873115822285715e-16,-6.500224297380034e-17,-4.1948578455768447e-16,-2.0074835121043703e-15,-7.633234786202819e-16,1.6585181451738242e-15,1.7689250253459674e-15
2208502,-0.003634063362026492,0.002587371759682272,-0.005839888006802961,0.0009504035380224819,0.002800405530861532,-0.009557643980142241,0.001409093818791045,0.01117565371823097,-0.007329229290551068,-8.016021936615252e-16,2.624883472057892e-17,6.891468227617883e-16,-1.0092206656791942e-15,-8.283625980687178e-16,1.3648270995866103e-16,-5.803477077027895e-16
2208551,-0.000760358465298347,-0.002882274970761031,0.002696261260262942,0.0015841434551209905,0.0007238169927523371,0.0035839070826471104,0.0022684679930814987,-0.0028506849330619402,0.0016761526995106046,2.048325882117906e-15,1.1105849330354145e-14,5.688237736850246e-16,-0.013674156113880878,4.1293650070232765e-14,-0.00415387536786021,-6.6724974919180095e-15
2208601,-0.0007603584652983409,-0.0028822749707668256,0.0026962612602629017,0.0015841434551209978,0.0007238169927535578,0.0035839070826466264,0.0022684679930818604,-0.0028506849330544406,0.001676152699507598,8.140485073491454e-16,1.9751478751769707e-14,-6.900089902057263e-15,-0.02736142157678369,9.731970836621407e-14,-0.02503843543728801,-5.2759329759062885e-14
2208650,-0.004225523060281366,-0.018767952895660203,0.029815195705292265,0.02035118084280713,0.000619753849695831,0.02373898212753313,0.012846182015255043,-0.03227751795687734,0.03219897287857813,3.3973448198155316e-15,1.3277631617541515e-15,1.6345671381520862e-15,8.141252685604143e-15,4.1370179032812866e-15,1.4265182561405947e-15,-1.877446602276567e-15
2208874,-0.0007603584652983312,-0.0028822749707544454,0.0026962612602628956,0.0015841434551209627,0.0007238169927517149,0.003583907082646831,0.002268467993081645,-0.0028506849330619446,0.001676152699511301,1.4153540096208617e-15,-1.3093447599182514e-15,6.1025040996254994e-15,0.003333218605660546,-2.80650221153361e-15,-0.009867633746940326,-2.2717420185922084e-14
2208908,-0.0007603584652983485,-0.0028822749706997977,0.002696261260262809,0.0015841434551210594,0.0007238169927498213,0.0035839070826466303,0.002268467993081613,-0.002850684933052907,0.0016761526995108973,1.77345683008424e-15,-9.07486586111543e-14,3.982829406268427e-14,0.127226233897945,-3.7712593561410273e-13,0.023340929122942777,4.2257112871483865e-14
2209104,-0.0007603584652983331,-0.002882274970762266,0.0026962612602628943,0.0015841434551209924,0.0007238169927519894,0.0035839070826468415,0.002268467993081669,-0.0028506849330615053,0.0016761526995121314,-1.3282726476142134e-15,1.086834234320333e-14,1.095430610426829e-15,-0.013156961330416753,6.057115679490004e-14,-0.03185357815709742,-7.369290338750446e-14
2209153,-0.0007603584652983394,-0.0028822749707666656,0.0026962612602629047,0.0015841434551209794,0.0007238169927534936,0.003583907082646745,0.0022684679930817593,-0.00285068493305393,0.001676152699508829,7.805517977293285e-16,1.9611257354030316e-14,-6.5364130396868564e-15,-0.026770070813988345,1.0120332984913605e-13,-0.032265435445496024,-7.026786479858704e-14
2209302,-0.000760358465298348,-0.002882274970702577,0.0026962612602628136,0.0015841434551210438,0.0007238169927498726,0.00358390708264661,0.0022684679930816227,-0.0028506849330535437,0.0016761526995109533,1.796490503555748e-15,-8.653865730512399e-14,3.831723947927379e-14,0.12126988939331647,-3.5893419753917364e-13,0.021485739880247094,3.859077480500688e-14
2209401,-0.0007603584652983299,-0.0028822749707672355,0.0026962612602629064,0.0015841434551209762,0.0007238169927537212,0.0035839070826470345,0.002268467993081543,-0.00285068493305257,0.0016761526995097116,9.042645860337389e-16,2.058557596350315e-14,-7.111853345579837e-15,-0.027496245543782587,1.1264975386475347e-13,-0.044560916064792164,-9.880245528306466e-14
2209500,-0.0007603584652983376,-0.002882274970760731,0.0026962612602628847,0.0015841434551209994,0.0007238169927519353,0.003583907082646844,0.002268467993081662,-0.0028506849330619077,0.0016761526995117768,-4.2864938950353314e-16,8.69307846403093e-15,1.9435663965291655e-15,-0.010245997325058764,4.6078040667319216e-14,-0.02369584989267323,-5.452462131344881e-14
2209559,-0.0007603584652983376,-0.002882274970730905,0.002696261260262849,0.001584143455120968,0.0007238169927506796,0.0035839070826466494,0.0022684679930816635,-0.0028506849330591096,0.0016761526995113243,1.925297105319458e-15,-4.032657747876736e-14,2.2080423751091714e-14,0.05778493621341595,-1.6576208885096382e-13,0.002356704499706772,4.917864292507253e-16
2209609,-0.000760358465298336,-0.0028822749707666565,0.002696261260262903,0.00158414345512098,0.0007238169927534602,0.003583907082646794,0.0022684679930817008,-0.0028506849330533265,0.001676152699509904,8.351934814848868e-16,1.966638759371524e-14,-6.380639562663045e-15,-0.026451141214082114,1.0606344355367406e-13,-0.03991640762983972,-8.852325630153877e-14
2209658,-0.000760358465298332,-0.002882274970759882,0.0026962612602628795,0.0015841434551209794,0.0007238169927518367,0.003583907082646853,0.0022684679930816496,-0.002850684933062053,0.0016761526995120075,-6.686313882504346e-16,6.814578051921695e-15,3.060628202325031e-15,-0.007641559380371044,4.1076054740198194e-14,-0.027016382806305292,-6.273448758373828e-14
2209708,-0.0007603584652983588,-0.0028822749707616735,0.0026962612602629004,0.001584143455120993,0.000723816992752453,0.0035839070826467405,0.0022684679930817563,-0.002850684933060212,0.0016761526995102871,1.6627413651756448e-15,1.2707864058898103e-14,-2.606338073852565e-15,-0.016658129994094432,4.697178201358093e-14,4.919041797796726e-05,2.4157187987244935e-15
2209757,0.003482373102535542,0.005935286140675745,-0.012632548920184573,0.007327013134267725,-0.008618792677126993,-0.014438966110197484,-0.00436246510021804,0.0037446479437562704,0.004528728199247549,4.307951700349734e-16,5.560151609748008e-17,-4.628347535417026e-16,-2.523912353222807e-15,-1.329873455076065e-15,-3.743569048299971e-16,-1.4344423285455039e-15
2209856,-0.0007603584652983369,-0.0028822749707677047,0.002696261260262918,0.0015841434551209467,0.0007238169927538953,0.003583907082647034,0.002268467993081566,-0.0028506849330527904,0.0016761526995080682,1.0402518757453619e-15,2.1294886845160404e-14,-7.606202810571977e-15,-0.028764442433871825,1.114727498490369e-13,-0.0379004026316387,-8.24935165266079e-14
2209872,0.00927731108463709,0.004645916884993987,0.00408099293304594,-0.007459144981456403,-0.002898850583111253,0.0028840078622362183,-0.008624899281321834,-0.00043495159940254706,-0.011367036148904554,1.197341455440291e-15,-4.2574958423604604e-16,-1.3599221758639394e-15,-2.3748640619288428e-15,-2.0038236473121758e-15,-3.2490140124991914e-15,-2.9360787223721324e-15
2209906,-0.0007603584652983253,-0.0028822749707667007,0.002696261260262893,0.0015841434551209718,0.0007238169927534859,0.0035839070826468914,0.0022684679930815993,-0.0028506849330525255,0.0016761526995111064,4.2501411481668044e-16,1.970756422652337e-14,-6.464135591628618e-15,-0.026390875402784272,1.1254122118610776e-13,-0.04867119553351631,-1.0907712740664999e-13
2209955,-0.000760358465298332,-0.0028822749707624624,0.0026962612602628995,0.0015841434551209887,0.0007238169927519542,0.0035839070826468524,0.0022684679930816912,-0.0028506849330618275,0.0016761526995122283,-1.802354387442976e-15,1.0886089276321793e-14,1.2131109808144746e-15,-0.013379021917810973,6.188435008375631e-14,-0.03277899685786914,-7.605810155715081e-14
2209971,0.034925720901354956,-0.01849044347025298,0.0001374628277600196,-0.012901093061698031,-0.007315707698766441,0.026825215646262293,-0.03290312577020019,-0.030996330377173628,0.029920029108707974,3.3263527844211563e-15,3.6603692097075427e-16,1.3833681322202681e-15,7.545479816489266e-15,3.862174647737773e-15,1.153601681596774e-15,-3.911083201679934e-15
2210003,-0.0007603584652983384,-0.002882274970754267,0.0026962612602628834,0.0015841434551209653,0.0007238169927515988,0.003583907082646831,0.002268467993081633,-0.0028506849330622195,0.0016761526995115131,1.021692840950786e-15,-2.0672094776232122e-15,6.8373474884299524e-15,0.0044576942477783585,-3.0273886881090964e-15,-0.013978975760471173,-3.2701862183846894e-14
2210052,0.009277311084637098,0.004645916884993985,0.004080992933045949,-0.007459144981456395,-0.0028988505831113297,0.0028840078622362165,-0.008624899281321862,-0.0004349515994020517,-0.01136703614890321,1.4404315368840915e-15,-6.635637388189679e-16,-1.7068427824101058e-15,-2.5183146784304776e-15,-2.3830624444132477e-15,-4.772074828133625e-15,-4.408807694550332e-15
2210102,-0.0007603584652983702,-0.0028822749707595303,0.0026962612602628886,0.0015841434551210037,0.0007238169927521357,0.0035839070826468394,0.002268467993081658,-0.0028506849330614138,0.0016761526995108563,1.327498740482256e-15,8.030813708541824e-15,1.1856661014961107e-15,-0.009716976174668686,3.2851413451711907e-14,-0.0078050219628132845,-1.655266454874883e-14
2210201,-0.000760358465298329,-0.0028822749707677923,0.0026962612602629155,0.0015841434551209736,0.0007238169927539362,0.0035839070826471082,0.002268467993081516,-0.002850684933052517,0.0016761526995084657,1.0295623724593909e-15,2.1431793244894057e-14,-7.679395346476965e-15,-0.028752840539946548,1.1382516170203717e-13,-0.04112894079154465,-9.006499179081315e-14
2210300,-0.0007603584652983297,-0.0028822749707667376,0.0026962612602629246,0.0015841434551210096,0.0007238169927541924,0.0035839070826468823,0.0022684679930815342,-0.002850684933039524,0.001676152699517608,4.770066232676542e-15,2.2091323422273338e-14,-1.2840649178374617e-14,-0.032706174441358184,1.541822093949458e-13,-0.07886607132130272,-1.781166571412623e-13
2210359,-0.0007603584652983345,-0.00288227497074025,0.0026962612602628583,0.001584143455120958,0.0007238169927509581,0.0035839070826466815,0.0022684679930816604,-0.002850684933060794,0.0016761526995114162,1.8038890628488126e-15,-2.5226578831057818e-14,1.6510718345294182e-14,0.036655338084682014,-1.0148455473407505e-13,-0.0038843606446150895,-1.1950827348446446e-14
2210375,-0.0007603584652983313,-0.0028822749707668486,0.0026962612602628986,0.0015841434551209785,0.0007238169927535659,0.0035839070826469577,0.0022684679930815776,-0.002850684933052708,0.001676152699510381,7.863712432138737e-16,1.9966436827026633e-14,-6.693030513006839e-15,-0.02663991283923569,1.1093637833971165e-13,-0.0456485915516606,-1.018162968228975e-13
2210383,-0.0007603584652983437,-0.0028822749707667797,0.0026962612602628977,0.0015841434551209918,0.0007238169927535421,0.0035839070826466464,0.002268467993081853,-0.00285068493305447,0.001676152699507638,8.123011228340017e-16,1.9684682421784502e-14,-6.840236040151945e-15,-0.02727071509027792,9.699885106709996e-14,-0.024897377768956425,-5.25135536681269e-14
2210391,-0.0007603584652983461,-0.002882274970756175,0.0026962612602628886,0.0015841434551209805,0.0007238169927518009,0.0035839070826468407,0.0022684679930816388,-0.002850684933062201,0.0016761526995112519,1.4511754382122454e-15,1.6130032484812956e-15,4.940491002731552e-15,-0.0006528180538247116,9.115944887736754e-15,-0.010855166210225586,-2.4630306227056373e-14
2210409,-0.0007603584652983275,-0.0028822749707666903,0.0026962612602628956,0.0015841434551209697,0.0007238169927534817,0.0035839070826468966,0.002268467993081606,-0.0028506849330525827,0.0016761526995110864,4.3768377574900933e-16,1.9662252964810265e-14,-6.471673976418347e-15,-0.026303386396524842,1.1209363964010349e-13,-0.04839699927336819,-1.0851433578433715e-13
2210508,-0.0007603584652983636,-0.002882274970764049,0.0026962612602628782,0.0015841434551210104,0.0007238169927527698,0.003583907082646745,0.0022684679930817754,-0.0028506849330570913,0.0016761526995106514,9.470552670010972e-17,2.1888070204443403e-14,-1.6531040602923577e-14,-0.03303960500674814,5.470683116816272e-14,0.05375908948269701,1.256812658738156e-13
2210607,-0.0007603584652983378,-0.0028822749707402783,0.0026962612602628674,0.0015841434551209605,0.000723816992750976,0.0035839070826466915,0.0022684679930816644,-0.0028506849330607784,0.0016761526995113989,1.73739215796609e-15,-2.5124872457734664e-14,1.6395413145034e-14,0.036533821118905435,-1.0119625446512268e-13,-0.003862477533872822,-1.1900553355403393e-14
2210631,-0.0007603584652983869,-0.0028822749707607524,0.0026962612602629216,0.00158414345512102,0.0007238169927523292,0.0035839070826470818,0.002268467993081522,-0.0028506849330620335,0.0016761526995106445,1.9788598428699426e-15,1.0429842593194255e-14,1.0568478083352915e-15,-0.01270945088160391,3.939730383573641e-14,-0.005336707891593897,-9.565148888109338e-15
2210656,-0.0007603584652983511,-0.0028822749707651868,0.0026962612602628934,0.0015841434551209684,0.0007238169927533654,0.003583907082646794,0.0022684679930817368,-0.0028506849330528386,0.0016761526995123426,-4.11029493516172e-15,3.151427950807066e-14,-3.7034239900598037e-14,-0.052016662493421385,4.9371150654131133e-14,0.135506348159732,3.12320346538498e-13
2210805,-0.0007603584652983273,-0.0028822749707607094,0.0026962612602628912,0.0015841434551209874,0.0007238169927518873,0.0035839070826468606,0.0022684679930816596,-0.0028506849330619598,0.001676152699511978,-7.491883771478382e-16,8.321320271852498e-15,2.3364800237751263e-15,-0.00967693300545443,4.717687597195265e-14,-0.0273659780448035,-6.33685289997182e-14
2210904,-0.0007603584652983586,-0.002882274970756154,0.0026962612602628813,0.0015841434551209929,0.0007238169927518119,0.00358390708264684,0.0022684679930816453,-0.0028506849330620435,0.0016761526995112152,1.3491063217653907e-15,1.5967474531187336e-15,4.824667870987299e-15,-0.000648489709127869,9.065587203978016e-15,-0.010732857894372424,-2.4378778539123956e-14
2210938,-0.0007603584652983301,-0.0028822749707675304,0.002696261260262908,0.0015841434551209768,0.0007238169927538393,0.0035839070826470623,0.0022684679930815247,-0.002850684933052527,0.001676152699509073,9.602739360094175e-16,2.105362338434021e-14,-7.452852434044482e-15,-0.028170271359166152,1.134496877522385e-13,-0.04297115977223111,-9.474290763305374e-14
2210953,-0.0007603584652983413,-0.002882274970721481,0.0026962612602628357,0.0015841434551209796,0.0007238169927503891,0.0035839070826466164,0.0022684679930816535,-0.002850684933057383,0.0016761526995112326,1.9916581859084097e-15,-5.543000839712789e-14,2.7585104898182783e-14,0.07891453434214982,-2.300306436141554e-13,0.00859776964402862,1.295242919180763e-14
2210979,-0.0007603584652983381,-0.0028822749707632643,0.0026962612602629108,0.0015841434551209887,0.0007238169927527237,0.00358390708264664,0.002268467993081823,-0.002850684933058695,0.0016761526995097702,1.5270543324929537e-15,1.5893673218784634e-14,-5.700034147416566e-15,-0.021793713365144598,5.932022189995924e-14,0.003572295069231817,1.1122729605521092e-14
